,txId,Name,Politician Id,Party,Chamber,State,Asset Type,Issuer,Ticker,Issuer Country,Type,Date Traded,Date Published,Trade Size,Trade Price,Trade Value
2020,20003771477,Rohit Khanna,K000389,Democrat,House,CA,Stock,Novo Nordisk A/S,NVO,dk,Sell,2024-02-09,2024-03-06,620.0,121.2,75000
2021,20003771478,Rohit Khanna,K000389,Democrat,House,CA,Stock,Zoetis Inc,ZTS,us,Sell,2024-02-13,2024-03-06,409.0,183.49,75000
2022,20003771479,Rohit Khanna,K000389,Democrat,House,CA,Stock,Vodafone Group Public Limited Company,VOD,gb,Sell,2024-02-09,2024-03-06,9306.0,8.06,75000
2023,20003771480,Rohit Khanna,K000389,Democrat,House,CA,Stock,Regions Financial Corp,RF,us,Sell,2024-02-07,2024-03-06,4205.0,17.84,75000
2024,20003771481,Rohit Khanna,K000389,Democrat,House,CA,Stock,Air Products and Chemicals Inc,APD,us,Sell,2024-02-13,2024-03-06,37.0,217.61,8000
2025,20003771482,Rohit Khanna,K000389,Democrat,House,CA,Stock,Elanco Animal Health Inc,ELAN,us,Sell,2024-02-23,2024-03-06,490.0,16.37,8000
2026,20003771483,Rohit Khanna,K000389,Democrat,House,CA,Stock,Regions Financial Corp,RF,us,Sell,2024-02-06,2024-03-06,449.0,17.86,8000
2027,20003771484,Rohit Khanna,K000389,Democrat,House,CA,Stock,Quest Diagnostics Inc,DGX,us,Sell,2024-02-13,2024-03-06,63.0,127.86,8000
2028,20003771485,Rohit Khanna,K000389,Democrat,House,CA,Stock,Elanco Animal Health Inc,ELAN,us,Sell,2024-02-22,2024-03-06,496.0,16.15,8000
2029,20003771486,Rohit Khanna,K000389,Democrat,House,CA,Stock,3M Co,MMM,us,Sell,2024-02-13,2024-03-06,87.0,92.66,8000
2030,20003771487,Rohit Khanna,K000389,Democrat,House,CA,Stock,Humana Inc,HUM,us,Sell,2024-02-13,2024-03-06,23.0,364.48,8000
2031,20003771488,Rohit Khanna,K000389,Democrat,House,CA,Stock,Regions Financial Corp,RF,us,Sell,2024-02-05,2024-03-06,446.0,17.96,8000
2032,20003771489,Rohit Khanna,K000389,Democrat,House,CA,Stock,Archer-Daniels-Midland Co,ADM,us,Sell,2024-02-13,2024-03-06,153.0,52.47,8000
2033,20003771490,Rohit Khanna,K000389,Democrat,House,CA,Stock,Schneider Electric SA,SBGSY,fr,Sell,2024-02-09,2024-03-06,190.0,42.275,8000
2034,20003771491,Rohit Khanna,K000389,Democrat,House,CA,Stock,MercadoLibre Inc,MELI,uy,Sell,2024-02-13,2024-03-06,5.0,1706.24,8000
2035,20003771492,Rohit Khanna,K000389,Democrat,House,CA,Stock,Urban Outfitters Inc,URBN,us,Sell,2024-02-09,2024-03-06,189.0,42.53,8000
2036,20003771493,Rohit Khanna,K000389,Democrat,House,CA,Stock,Carter's Inc.,CRI,us,Sell,2024-02-22,2024-03-06,98.0,82.74,8000
2037,20003771494,Rohit Khanna,K000389,Democrat,House,CA,Stock,Carter's Inc.,CRI,us,Sell,2024-02-21,2024-03-06,99.0,81.85,8000
2038,20003771495,Rohit Khanna,K000389,Democrat,House,CA,Stock,Carter's Inc.,CRI,us,Sell,2024-02-23,2024-03-06,99.0,81.57,8000
2039,20003771497,Rohit Khanna,K000389,Democrat,House,CA,Stock,West Pharmaceutical Services Inc,WST,us,Sell,2024-02-13,2024-03-06,21.0,398.59,8000
2040,20003771498,Rohit Khanna,K000389,Democrat,House,CA,Stock,Urban Outfitters Inc,URBN,us,Sell,2024-02-05,2024-03-06,198.0,40.45,8000
2041,20003771499,Rohit Khanna,K000389,Democrat,House,CA,Stock,Urban Outfitters Inc,URBN,us,Sell,2024-02-06,2024-03-06,198.0,40.47,8000
2042,20003771500,Rohit Khanna,K000389,Democrat,House,CA,Stock,Livent Corp,LTHM,ie,Sell,2024-02-22,2024-03-06,1721.0,4.65,8000
2043,20003771501,Rohit Khanna,K000389,Democrat,House,CA,Stock,Urban Outfitters Inc,URBN,us,Sell,2024-02-01,2024-03-06,204.0,39.46,8000
2044,20003771502,Rohit Khanna,K000389,Democrat,House,CA,Stock,General Motors Co,GM,us,Sell,2024-02-20,2024-03-06,206.0,39.01,8000
2045,20003771503,Rohit Khanna,K000389,Democrat,House,CA,Stock,Monolithic Power Systems Inc,MPWR,us,Sell,2024-02-13,2024-03-06,12.0,712.12,8000
2046,20003771504,Rohit Khanna,K000389,Democrat,House,CA,Stock,Axalta Coating Systems Ltd,AXTA,us,Sell,2024-02-07,2024-03-06,246.0,32.55,8000
2047,20003771505,Rohit Khanna,K000389,Democrat,House,CA,Stock,Advanced Micro Devices Inc,AMD,us,Sell,2024-02-13,2024-03-06,47.0,171.54,8000
2048,20003771506,Rohit Khanna,K000389,Democrat,House,CA,Stock,Church & Dwight Co Inc,CHD,us,Sell,2024-02-13,2024-03-06,83.0,97.88,8000
2049,20003771507,Rohit Khanna,K000389,Democrat,House,CA,Stock,Molson Coors Beverage Company,TAP,us,Sell,2024-02-13,2024-03-06,131.0,61.29,8000
2050,20003771508,Rohit Khanna,K000389,Democrat,House,CA,Stock,Atlassian Corp PLC,TEAM,au,Sell,2024-02-13,2024-03-06,39.0,210.07,8000
2051,20003771509,Rohit Khanna,K000389,Democrat,House,CA,Stock,Fortinet Inc,FTNT,us,Sell,2024-02-13,2024-03-06,116.0,69.4,8000
2052,20003771510,Rohit Khanna,K000389,Democrat,House,CA,Stock,Lululemon Athletica Inc,LULU,ca,Sell,2024-02-13,2024-03-06,18.0,456.23,8000
2053,20003771511,Rohit Khanna,K000389,Democrat,House,CA,Stock,Livent Corp,LTHM,ie,Sell,2024-02-14,2024-03-06,1774.0,4.51,8000
2054,20003771512,Rohit Khanna,K000389,Democrat,House,CA,Stock,Livent Corp,LTHM,ie,Sell,2024-02-16,2024-03-06,1620.0,4.94,8000
2055,20003771513,Rohit Khanna,K000389,Democrat,House,CA,Stock,Freeport-McMoRan Inc,FCX,us,Sell,2024-02-13,2024-03-06,219.0,36.66,8000
2056,20003771514,Rohit Khanna,K000389,Democrat,House,CA,Stock,Newmont Corporation,NEM,us,Sell,2024-02-13,2024-03-06,251.0,32.04,8000
2057,20003771515,Rohit Khanna,K000389,Democrat,House,CA,Stock,Unilever PLC,UL,gb,Sell,2024-02-09,2024-03-06,159.0,50.61,8000
2058,20003771516,Rohit Khanna,K000389,Democrat,House,CA,Stock,Urban Outfitters Inc,URBN,us,Sell,2024-02-08,2024-03-06,193.0,41.61,8000
2059,20003771517,Rohit Khanna,K000389,Democrat,House,CA,Stock,Royal Caribbean Group,RCL,us,Sell,2024-02-13,2024-03-06,69.0,116.57,8000
2060,20003771518,Rohit Khanna,K000389,Democrat,House,CA,Stock,Urban Outfitters Inc,URBN,us,Sell,2024-02-02,2024-03-06,198.0,40.61,8000
2061,20003771519,Rohit Khanna,K000389,Democrat,House,CA,Stock,McCormick & Co Inc,MKC,us,Sell,2024-02-13,2024-03-06,123.0,65.35,8000
2062,20003771520,Rohit Khanna,K000389,Democrat,House,CA,Stock,Verisign Inc,VRSN,us,Sell,2024-02-13,2024-03-06,42.0,194.51,8000
2063,20003771521,Rohit Khanna,K000389,Democrat,House,CA,Stock,Livent Corp,LTHM,ie,Sell,2024-02-20,2024-03-06,1721.0,4.65,8000
2064,20003771522,Rohit Khanna,K000389,Democrat,House,CA,Stock,National Grid PLC,NGG,gb,Sell,2024-02-09,2024-03-06,125.0,64.22,8000
2065,20003771523,Rohit Khanna,K000389,Democrat,House,CA,Stock,Hormel Foods Corp,HRL,us,Sell,2024-02-13,2024-03-06,279.0,28.72,8000
2066,20003771524,Rohit Khanna,K000389,Democrat,House,CA,Stock,Kimberly-Clark Corp,KMB,us,Sell,2024-02-13,2024-03-06,68.0,118.55,8000
2067,20003771525,Rohit Khanna,K000389,Democrat,House,CA,Stock,Albemarle Corp,ALB,us,Sell,2024-02-13,2024-03-06,72.0,112.2,8000
2068,20003771526,Rohit Khanna,K000389,Democrat,House,CA,Stock,Dollar General Corporation,DG,us,Sell,2024-02-13,2024-03-06,61.0,131.77,8000
2069,20003771527,Rohit Khanna,K000389,Democrat,House,CA,Stock,Livent Corp,LTHM,ie,Sell,2024-02-23,2024-03-06,1664.0,4.81,8000
2070,20003771528,Rohit Khanna,K000389,Democrat,House,CA,Etf,iShares MSCI Australia ETF,EWA,us,Sell,2024-02-09,2024-03-06,339.0,23.65,8000
2071,20003771529,Rohit Khanna,K000389,Democrat,House,CA,Stock,Livent Corp,LTHM,ie,Sell,2024-02-21,2024-03-06,1707.0,4.69,8000
2072,20003771530,Rohit Khanna,K000389,Democrat,House,CA,Corporate-bond,Air Products and Chemicals Inc,APD,us,Buy,2024-02-20,2024-03-06,,,32500
2073,20003771531,Rohit Khanna,K000389,Democrat,House,CA,Corporate-bond,The Walt Disney Co,DIS,us,Buy,2024-02-20,2024-03-06,,,32500
2074,20003771532,Rohit Khanna,K000389,Democrat,House,CA,Corporate-bond,Elevance Health Inc,ELV,us,Buy,2024-02-20,2024-03-06,,,32500
2075,20003771533,Rohit Khanna,K000389,Democrat,House,CA,Corporate-bond,Deere (John) Capital Corp,DE1,us,Buy,2024-02-20,2024-03-06,,,32500
2076,20003771534,Rohit Khanna,K000389,Democrat,House,CA,Stock,Sysco Corporation,SYY,us,Buy,2024-02-01,2024-03-06,98.0,82.36,8000
2077,20003771535,Rohit Khanna,K000389,Democrat,House,CA,Reit,Extra Space Storage Inc,EXR,us,Buy,2024-02-15,2024-03-06,57.0,141.77,8000
2078,20003771536,Rohit Khanna,K000389,Democrat,House,CA,Stock,Sysco Corporation,SYY,us,Buy,2024-02-09,2024-03-06,101.0,79.55,8000
2079,20003771537,Rohit Khanna,K000389,Democrat,House,CA,Stock,KeyCorp,KEY,us,Buy,2024-02-01,2024-03-06,565.0,14.17,8000
2080,20003771538,Rohit Khanna,K000389,Democrat,House,CA,Stock,Sysco Corporation,SYY,us,Buy,2024-02-12,2024-03-06,101.0,80.04,8000
2081,20003771539,Rohit Khanna,K000389,Democrat,House,CA,Stock,Sysco Corporation,SYY,us,Buy,2024-02-22,2024-03-06,100.0,80.44,8000
2082,20003771540,Rohit Khanna,K000389,Democrat,House,CA,Stock,KeyCorp,KEY,us,Buy,2024-02-05,2024-03-06,563.0,14.22,8000
2083,20003771541,Rohit Khanna,K000389,Democrat,House,CA,Stock,KeyCorp,KEY,us,Buy,2024-02-01,2024-03-06,565.0,14.17,8000
2084,20003771542,Rohit Khanna,K000389,Democrat,House,CA,Stock,Sysco Corporation,SYY,us,Buy,2024-02-23,2024-03-06,100.0,80.82,8000
2085,20003771543,Rohit Khanna,K000389,Democrat,House,CA,Stock,KeyCorp,KEY,us,Buy,2024-02-26,2024-03-06,586.0,13.68,8000
2086,20003771544,Rohit Khanna,K000389,Democrat,House,CA,Stock,Truist Financial Corp,TFC,us,Sell,2024-02-02,2024-03-06,218.0,36.79,8000
2087,20003771545,Rohit Khanna,K000389,Democrat,House,CA,Stock,KKR & Co Inc,KKR,us,Sell,2024-02-06,2024-03-06,86.0,93.58,8000
2088,20003771546,Rohit Khanna,K000389,Democrat,House,CA,Stock,KKR & Co Inc,KKR,us,Sell,2024-02-15,2024-03-06,84.0,96.22,8000
2089,20003771547,Rohit Khanna,K000389,Democrat,House,CA,Stock,KKR & Co Inc,KKR,us,Sell,2024-02-01,2024-03-06,92.0,88.15,8000
2090,20003771548,Rohit Khanna,K000389,Democrat,House,CA,Stock,Truist Financial Corp,TFC,us,Sell,2024-02-01,2024-03-06,220.0,36.5,8000
2091,20003771549,Rohit Khanna,K000389,Democrat,House,CA,Corporate-bond,Discover Financial Services,DFS,us,Sell,2024-02-26,2024-03-06,,,8000
2092,20003771550,Rohit Khanna,K000389,Democrat,House,CA,Municipal-security,UNIVERSITY OF CINCINNATI,,,Buy,2024-02-02,2024-03-06,,,8000
2093,20003771551,Rohit Khanna,K000389,Democrat,House,CA,Stock,Visa Inc,V,us,Buy,2024-02-13,2024-03-06,30.0,275.81,8000
2094,20003771552,Rohit Khanna,K000389,Democrat,House,CA,Etf,ISHARES MONTH TREAS BOND ETF,SGOV,us,Sell,2024-02-13,2024-03-06,80.0,100.45,8000
2095,20003771553,Rohit Khanna,K000389,Democrat,House,CA,Stock,Visa Inc,V,us,Buy,2024-02-13,2024-03-06,30.0,275.81,8000
2096,20003771554,Rohit Khanna,K000389,Democrat,House,CA,Etf,ISHARES MONTH TREAS BOND ETF,SGOV,us,Sell,2024-02-13,2024-03-06,80.0,100.45,8000
2097,20003771555,Rohit Khanna,K000389,Democrat,House,CA,Stock,Visa Inc,V,us,Buy,2024-02-13,2024-03-06,30.0,275.81,8000
2098,20003771556,Rohit Khanna,K000389,Democrat,House,CA,Etf,ISHARES MONTH TREAS BOND ETF,SGOV,us,Sell,2024-02-13,2024-03-06,80.0,100.45,8000
2099,20003771557,Rohit Khanna,K000389,Democrat,House,CA,Mutual-fund,FPA NEW INCOME INC,FPNIX,,Buy,2024-02-08,2024-03-06,3334.0,9.75,32500
2100,20003771558,Rohit Khanna,K000389,Democrat,House,CA,Mutual-fund,FPA NEW INCOME INC,FPNIX,,Buy,2024-02-08,2024-03-06,17950.0,9.75,175000
2101,20003771230,Virginia Foxx,F000450,Republican,House,NC,Stock,Alliance Resource Partners LP,ARLP,us,Buy,2024-02-23,2024-03-07,422.0,19.0,8000
2102,20003771231,Virginia Foxx,F000450,Republican,House,NC,Stock,Alliance Resource Partners LP,ARLP,us,Buy,2024-02-26,2024-03-07,424.0,18.9,8000
2103,20003771232,Virginia Foxx,F000450,Republican,House,NC,Stock,Alliance Resource Partners LP,ARLP,us,Buy,2024-02-15,2024-03-07,409.0,19.6,8000
2104,20003771233,Virginia Foxx,F000450,Republican,House,NC,Stock,ARDMORE SHIPPING CORP,ASC,bm,Buy,2024-02-05,2024-03-07,,,8000
2105,20003771234,Virginia Foxx,F000450,Republican,House,NC,Stock,ARDMORE SHIPPING CORP,ASC,bm,Buy,2024-02-15,2024-03-07,,,8000
2106,20003771235,Virginia Foxx,F000450,Republican,House,NC,Stock,ARDMORE SHIPPING CORP,ASC,bm,Buy,2024-02-23,2024-03-07,,,8000
2107,20003771236,Virginia Foxx,F000450,Republican,House,NC,Stock,ARDMORE SHIPPING CORP,ASC,bm,Buy,2024-02-27,2024-03-07,,,8000
2108,20003771237,Virginia Foxx,F000450,Republican,House,NC,Preferred-shares,AT&T Inc,T,us,Buy,2024-02-02,2024-03-07,362.0,22.14,8000
2109,20003771238,Virginia Foxx,F000450,Republican,House,NC,Preferred-shares,Duke Energy Corp,DUK,us,Sell,2024-02-28,2024-03-07,2977.0,25.2,75000
2110,20003771239,Virginia Foxx,F000450,Republican,House,NC,Stock,Energy Transfer LP,ET,us,Buy,2024-02-21,2024-03-07,540.0,14.85,8000
2111,20003771240,Virginia Foxx,F000450,Republican,House,NC,Stock,FLEX LNG LTD,FLNG,bm,Buy,2024-02-02,2024-03-07,278.0,28.81,8000
2112,20003771241,Virginia Foxx,F000450,Republican,House,NC,Stock,FLEX LNG LTD,FLNG,bm,Buy,2024-02-07,2024-03-07,299.0,26.83,8000
2113,20003771242,Virginia Foxx,F000450,Republican,House,NC,Stock,FLEX LNG LTD,FLNG,bm,Buy,2024-02-09,2024-03-07,310.0,25.9,8000
2114,20003771243,Virginia Foxx,F000450,Republican,House,NC,Stock,FLEX LNG LTD,FLNG,bm,Buy,2024-02-23,2024-03-07,317.0,25.31,8000
2115,20003771244,Virginia Foxx,F000450,Republican,House,NC,Stock,FLEX LNG LTD,FLNG,bm,Buy,2024-02-26,2024-03-07,323.0,24.87,8000
2116,20003771245,Virginia Foxx,F000450,Republican,House,NC,Stock,Hercules Capital Inc,HTGC,us,Buy,2024-02-01,2024-03-07,466.0,17.19,8000
2117,20003771246,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Advanced Micro Devices Inc,AMD,us,Buy,2024-02-22,2024-03-07,45.0,181.86,8000
2118,20003771247,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Booking Holdings Inc,BKNG,us,Buy,2024-02-09,2024-03-07,3.0,3758.18,8000
2119,20003771248,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Booking Holdings Inc,BKNG,us,Buy,2024-02-08,2024-03-07,3.0,3840.22,8000
2120,20003771249,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Schwab (Charles) Corp,SCHW,us,Sell,2024-02-01,2024-03-07,129.0,62.27,8000
2121,20003771250,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Cheniere Energy Inc,LNG,us,Sell,2024-02-01,2024-03-07,50.0,163.0,8000
2122,20003771251,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Chord Energy Corp,CHRD,us,Buy,2024-02-13,2024-03-07,52.0,155.76,8000
2123,20003771252,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Cognizant Technology Solutions Corp,CTSH,us,Sell,2024-02-12,2024-03-07,106.0,76.53,8000
2124,20003771253,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,DBS Group Holdings Ltd,DBSDY,sg,Buy,2024-02-13,2024-03-07,84.0,96.224,8000
2125,20003771254,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,DEERE & COMPANY,DE,us,Sell,2024-02-01,2024-03-07,21.0,393.68,8000
2126,20003771255,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Eli Lilly and Co,LLY,us,Sell,2024-02-08,2024-03-07,12.0,735.68,8000
2127,20003771256,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Exact Sciences Corporation,EXAS,us,Sell,2024-02-01,2024-03-07,126.0,63.93,8000
2128,20003771257,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,First Solar Inc,FSLR,us,Sell,2024-02-01,2024-03-07,55.0,147.89,8000
2129,20003771258,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Freeport-McMoRan Inc,FCX,us,Sell,2024-02-29,2024-03-07,212.0,37.81,8000
2130,20003771259,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,KKR & Co Inc,KKR,us,Buy,2024-02-08,2024-03-07,84.0,96.55,8000
2131,20003771260,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,"L'Oreal S.A., Paris",LRLCY,fr,Buy,2024-02-26,2024-03-07,83.0,97.805,8000
2132,20003771261,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Meta Platforms Inc,META,us,Sell,2024-02-08,2024-03-07,18.0,470.0,8000
2133,20003771262,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Microsoft Corp,MSFT,us,Sell,2024-02-08,2024-03-07,20.0,414.11,8000
2134,20003771263,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Buy,2024-02-13,2024-03-07,,,750000
2135,20003771264,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Buy,2024-02-12,2024-03-07,,,3000000
2136,20003771265,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Buy,2024-02-13,2024-03-07,,,3000000
2137,20003771266,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Buy,2024-02-12,2024-03-07,,,3000000
2138,20003771267,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Buy,2024-02-12,2024-03-07,,,750000
2139,20003771268,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Buy,2024-02-12,2024-03-07,,,3000000
2140,20003771269,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Buy,2024-02-12,2024-03-07,,,3000000
2141,20003771270,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Sell,2024-02-13,2024-03-07,,,3000000
2142,20003771271,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Sell,2024-02-13,2024-03-07,,,750000
2143,20003771272,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Microsoft Corp,MSFT,us,Sell,2024-02-12,2024-03-07,7225.0,415.26,3000000
2144,20003771273,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Sell,2024-02-12,2024-03-07,,,3000000
2145,20003771274,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Sell,2024-02-12,2024-03-07,,,3000000
2146,20003771275,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Sell,2024-02-12,2024-03-07,,,750000
2147,20003771276,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock-options,Microsoft Corp,MSFT,us,Sell,2024-02-12,2024-03-07,,,3000000
2148,20003771277,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Moderna Inc,MRNA,us,Sell,2024-02-01,2024-03-07,82.0,99.02,8000
2149,20003771278,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,MongoDB Inc,MDB,us,Sell,2024-02-08,2024-03-07,18.0,475.12,8000
2150,20003771279,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Morgan Stanley,MS,us,Sell,2024-02-01,2024-03-07,93.0,86.82,8000
2151,20003771280,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,MSCI Inc,MSCI,us,Sell,2024-02-01,2024-03-07,14.0,604.3,8000
2152,20003771281,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Netflix Inc,NFLX,us,Sell,2024-02-08,2024-03-07,15.0,558.53,8000
2153,20003771282,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,NVIDIA Corporation,NVDA,us,Sell,2024-02-08,2024-03-07,12.0,696.41,8000
2154,20003771283,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Palo Alto Networks Inc,PANW,us,Sell,2024-02-21,2024-03-07,31.0,261.97,8000
2155,20003771284,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Regeneron Pharmaceuticals Inc,REGN,us,Sell,2024-02-08,2024-03-07,9.0,946.43,8000
2156,20003771285,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Taiwan Semiconductor Manufacturing Co Ltd,TSM,tw,Sell,2024-02-09,2024-03-07,61.0,133.11,8000
2157,20003771286,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,Terex Corp,TEX,us,Sell,2024-02-13,2024-03-07,146.0,55.11,8000
2158,20003771287,Joshua Gottheimer,G000583,Democrat,House,NJ,Stock,The Trade Desk Inc,TTD,us,Sell,2024-02-01,2024-03-07,120.0,67.21,8000
2159,20003771223,Michael Burgess,B001248,Republican,House,TX,Stock,Best Buy Co Inc,BBY,us,Sell,2024-02-23,2024-03-07,427.0,76.28,32500
2160,20003771224,Michael Burgess,B001248,Republican,House,TX,Stock,Best Buy Co Inc,BBY,us,Sell,2024-02-26,2024-03-07,426.0,76.45,32500
2161,20003771225,Michael Burgess,B001248,Republican,House,TX,Stock,Illumina Inc,ILMN,us,Sell,2024-02-12,2024-03-07,58.0,139.96,8000
2162,20003771226,Michael Burgess,B001248,Republican,House,TX,Stock,Illumina Inc,ILMN,us,Sell,2024-02-09,2024-03-07,59.0,137.84,8000
2163,20003771227,Michael Burgess,B001248,Republican,House,TX,Stock,Illumina Inc,ILMN,us,Sell,2024-02-12,2024-03-07,58.0,139.96,8000
2164,20003771228,Michael Burgess,B001248,Republican,House,TX,Stock,Illumina Inc,ILMN,us,Buy,2024-02-12,2024-03-07,233.0,139.96,32500
2165,20003771229,Michael Burgess,B001248,Republican,House,TX,Stock,Palo Alto Networks Inc,PANW,us,Sell,2024-02-09,2024-03-07,87.0,376.9,32500
2166,10000062167,Christopher Coons,C001088,Democrat,Senate,DE,Non-public-stock,W L GORE & ASSOCIATES INC,,,Sell,2024-02-06,2024-03-06,,,75000
2167,10000062168,Christopher Coons,C001088,Democrat,Senate,DE,Non-public-stock,W L GORE & ASSOCIATES INC,,,Sell,2024-02-06,2024-03-06,,,175000
2168,20003771222,Lloyd Doggett,D000399,Democrat,House,TX,Stock,The Procter & Gamble Co,PG,us,Buy,2024-02-15,2024-03-05,52.0,157.01,8000
2169,20003771219,Katherine Clark,C001101,Democrat,House,MA,Non-public-stock,RUANE CUNNIFF & GOLDFARB INC,,,Sell,2024-01-31,2024-03-05,,,175000
2170,20003771220,Katherine Clark,C001101,Democrat,House,MA,Municipal-security,US TREASURY NOTE,,,Buy,2024-02-16,2024-03-05,,,175000
2171,20003771221,Katherine Clark,C001101,Democrat,House,MA,Municipal-security,US TREASURY NOTE,,,Buy,2024-02-16,2024-03-05,,,175000
2172,10000062164,Richard Blumenthal,B001277,Democrat,Senate,CT,Hedge-pvt-eq-funds-non-eif,VALIANT CAPITAL PARTNERS LP,,,Sell,2024-01-29,2024-03-05,,,375000
2173,10000062165,Richard Blumenthal,B001277,Democrat,Senate,CT,Hedge-pvt-eq-funds-non-eif,VALIANT CAPITAL PARTNERS LP,,,Sell,2024-01-30,2024-03-05,,,175000
2174,10000062166,Richard Blumenthal,B001277,Democrat,Senate,CT,Hedge-pvt-eq-funds-non-eif,VALIANT CAPITAL PARTNERS LP,,,Sell,2024-01-29,2024-03-05,,,75000
2175,20003771218,Kathy Manning,M001135,Democrat,House,NC,Private-equity-fund,SB DPC FUND LP,,,Buy,2024-02-21,2024-03-04,,,175000
2176,10000062156,Thomas Carper,C000174,Democrat,Senate,DE,Municipal-security,US TREASURY BILLS,,,Buy,2024-02-22,2024-03-04,,,32500
2177,10000062157,Thomas Carper,C000174,Democrat,Senate,DE,Stock,Target Corp,TGT,us,Buy,2024-02-16,2024-03-04,54.0,149.61,8000
2178,10000062158,Thomas Carper,C000174,Democrat,Senate,DE,Stock,Equinor ASA,EQNR,no,Sell,2024-02-16,2024-03-04,315.0,25.46,8000
2179,10000062159,Thomas Carper,C000174,Democrat,Senate,DE,Municipal-security,US TREASURY BILLS,,,Sell,2024-02-08,2024-03-04,,,32500
2180,10000062160,Thomas Carper,C000174,Democrat,Senate,DE,Municipal-security,US TREASURY BILLS,,,Sell,2024-02-08,2024-03-04,,,175000
2181,10000062161,Thomas Carper,C000174,Democrat,Senate,DE,Municipal-security,US TREASURY BILLS,,,Buy,2024-02-08,2024-03-04,,,75000
2182,10000062162,Thomas Carper,C000174,Democrat,Senate,DE,Municipal-security,US TREASURY BILLS,,,Buy,2024-02-08,2024-03-04,,,75000
2183,10000062163,Thomas Carper,C000174,Democrat,Senate,DE,Municipal-security,US TREASURY BILLS,,,Buy,2024-02-07,2024-03-04,,,32500
2184,20003771217,Adrian Smith,S001172,Republican,House,NE,Non-public-stock,CARTERBALDWIN,,,Buy,2024-01-30,2024-03-01,,,8000
2185,20003771211,Earl Blumenauer,B000574,Democrat,House,OR,Stock,Alphabet Inc,GOOGL,us,Sell,2024-02-01,2024-03-02,58.0,141.16,8000
2186,20003771212,Earl Blumenauer,B000574,Democrat,House,OR,Stock,Amazon.com Inc,AMZN,us,Buy,2024-02-12,2024-03-02,190.0,172.34,32500
2187,20003771213,Earl Blumenauer,B000574,Democrat,House,OR,Stock,Koninklijke Philips NV,PHG,nl,Buy,2024-02-12,2024-03-02,388.0,20.65,8000
